Order ID,Customer ID,Product Name,Category,Quantity,Unit Price,Total Amount,Order Date,Payment Mode,Delivery Status,City/Region
ORD00467,CUST0065,Water Bottle,Home & Kitchen,2,2829.0,5658.0,2025-11-24,UPI,Delivered,Hyderabad
ORD00468,CUST0042,Cookware Set,Home & Kitchen,4,5334.0,21336.0,2025-05-06,Credit Card,Shipped,Mumbai
ORD00469,CUST0114,T-Shirt,Fashion,1,1433.0,1433.0,2025-10-18,Net Banking,Delivered,Aurangabad
ORD00470,CUST0168,Running Shoes,Sports,1,360.0,360.0,2025-02-23,Credit Card,Delivered,Pune
ORD00471,CUST0078,Moisturizer,Beauty,3,2305.0,6915.0,2025-07-25,Debit Card,Delivered,Mumbai
ORD00472,CUST0058,Yoga Mat,Sports,5,737.0,3685.0,2025-08-27,Debit Card,Delivered,Pune
ORD00473,CUST0185,Handbag,Fashion,4,3141.0,12564.0,2025-08-07,Net Banking,Delivered,Hyderabad
ORD00474,CUST0071,T-Shirt,Fashion,5,2426.0,12130.0,2025-05-31,Debit Card,Shipped,Mumbai
ORD00475,CUST0010,Cookware Set,Home & Kitchen,1,1453.0,1453.0,2025-04-13,Credit Card,Delivered,Nagpur
ORD00476,CUST0041,Dumbbells,Sports,1,4451.0,4451.0,2025-07-27,Debit Card,Delivered,Mumbai
ORD00477,CUST0074,Jeans,Fashion,4,2360.0,9440.0,2025-07-22,UPI,Delivered,Aurangabad
ORD00478,CUST0137,USB Cable,Electronics,1,7300.0,7300.0,2025-12-18,Cash on Delivery,Processing,Aurangabad
ORD00479,CUST0274,Jeans,Fashion,3,3008.0,9024.0,2025-03-15,Credit Card,Delivered,Aurangabad
ORD00480,CUST0047,Cricket Bat,Sports,1,1034.0,1034.0,2025-05-12,Debit Card,Delivered,Aurangabad
ORD00481,CUST0181,Mixer Grinder,Home & Kitchen,4,1427.0,5708.0,2025-12-04,Debit Card,Delivered,Chennai
ORD00482,CUST0200,Cookware Set,Home & Kitchen,4,4017.0,16068.0,2025-06-03,Cash on Delivery,Shipped,Latur
ORD00483,CUST0157,Perfume,Beauty,1,293.0,293.0,2025-07-19,Cash on Delivery,Delivered,Nagpur
ORD00484,CUST0212,Bluetooth Speaker,Electronics,2,4685.0,9370.0,2025-10-28,Debit Card,Cancelled,Chennai
ORD00485,CUST0078,Mixer Grinder,Home & Kitchen,4,1413.0,5652.0,2025-09-26,Credit Card,Delivered,Aurangabad
ORD00486,CUST0046,Lipstick,Beauty,2,1553.0,3106.0,2025-07-06,Debit Card,Delivered,Bengaluru
ORD00487,CUST0278,Jacket,Fashion,3,1832.0,5496.0,2025-07-11,Credit Card,Delivered,Latur
ORD00488,CUST0143,Football,Sports,3,3440.0,10320.0,2025-01-11,Debit Card,Delivered,Hyderabad
ORD00489,CUST0106,Running Shoes,Sports,1,1472.0,1472.0,2025-09-24,Net Banking,Delivered,Hyderabad
ORD00490,CUST0223,Jacket,Fashion,4,845.0,3380.0,2025-05-25,Debit Card,Delivered,Hyderabad
ORD00491,CUST0197,Moisturizer,Beauty,5,363.0,1815.0,2025-12-04,Debit Card,Processing,Pune
ORD00492,CUST0228,Jeans,Fashion,5,3242.0,16210.0,2025-11-05,Credit Card,Shipped,Bengaluru
ORD00493,CUST0236,Perfume,Beauty,2,901.0,1802.0,2025-05-29,Credit Card,Delivered,Nagpur
ORD00494,CUST0145,Wireless Headphones,Electronics,2,6041.0,12082.0,2025-02-13,Debit Card,Shipped,Bengaluru
ORD00495,CUST0018,Mixer Grinder,Home & Kitchen,5,4174.0,20870.0,2025-10-16,Cash on Delivery,Delivered,Chennai
ORD00496,CUST0057,Mixer Grinder,Home & Kitchen,1,4115.0,4115.0,2025-08-14,Cash on Delivery,Delivered,Hyderabad
ORD00497,CUST0110,Yoga Mat,Sports,5,4174.0,20870.0,2025-09-03,Net Banking,Processing,Aurangabad
ORD00498,CUST0296,Jacket,Fashion,1,493.0,493.0,2025-01-13,UPI,Delivered,Nashik
ORD00499,CUST0280,Handbag,Fashion,3,1602.0,4806.0,2025-05-20,Credit Card,Delivered,Bengaluru
ORD00500,CUST0090,T-Shirt,Fashion,5,1737.0,8685.0,2025-09-16,Debit Card,Delivered,Mumbai
ORD00501,CUST0204,Water Bottle,Home & Kitchen,4,3279.0,13116.0,2025-03-29,Cash on Delivery,Shipped,Aurangabad
ORD00502,CUST0248,Running Shoes,Sports,3,954.0,2862.0,2025-12-28,Cash on Delivery,Delivered,Nagpur
ORD00503,CUST0237,Yoga Mat,Sports,4,4034.0,16136.0,2025-08-09,Net Banking,Delivered,Hyderabad
ORD00504,CUST0220,Football,Sports,5,4752.0,23760.0,2025-09-13,UPI,Delivered,Latur
ORD00505,CUST0058,Lipstick,Beauty,3,2018.0,6054.0,2025-12-31,Debit Card,Processing,Nagpur
ORD00506,CUST0261,Yoga Mat,Sports,1,954.0,954.0,2025-06-15,Net Banking,Delivered,Nashik
ORD00507,CUST0101,Jacket,Fashion,4,1147.0,4588.0,2025-04-08,Debit Card,Delivered,Aurangabad
ORD00508,CUST0255,Unknown Product,Fashion,3,3434.0,10302.0,2025-09-17,Net Banking,Delivered,Chennai
ORD00509,CUST0246,Lipstick,Beauty,5,400.0,2000.0,2025-06-19,Credit Card,Delivered,Latur
ORD00510,CUST0232,Face Wash,Beauty,3,2412.0,7236.0,2025-02-18,Debit Card,Delivered,Hyderabad
ORD00511,CUST0214,Power Bank,Electronics,2,3651.0,7302.0,2025-07-14,UPI,Delivered,Delhi
ORD00512,CUST0186,Jacket,Fashion,1,1634.0,1634.0,2025-02-13,Net Banking,Delivered,Hyderabad
ORD00513,CUST0206,Perfume,Beauty,5,482.0,2410.0,2025-02-14,Cash on Delivery,Delivered,Nagpur
ORD00514,CUST0055,Storage Box,Home & Kitchen,4,5486.0,21944.0,2025-07-13,Credit Card,Delivered,Delhi
ORD00515,CUST0092,Running Shoes,Sports,2,3038.0,6076.0,2025-07-12,UPI,Delivered,Aurangabad
ORD00516,CUST0161,Yoga Mat,Sports,1,2494.0,2494.0,2025-11-02,Net Banking,Shipped,Pune
ORD00517,CUST0071,Football,Sports,1,561.0,561.0,2025-11-09,Credit Card,Delivered,Bengaluru
ORD00518,CUST0193,Lipstick,Beauty,1,1703.0,1703.0,2025-12-19,Net Banking,Delivered,Aurangabad
ORD00519,CUST0172,Cookware Set,Home & Kitchen,3,4582.0,13746.0,2025-02-24,Net Banking,Processing,Bengaluru
ORD00520,CUST0118,Storage Box,Home & Kitchen,5,1098.0,5490.0,2025-07-30,Credit Card,Cancelled,Nagpur
ORD00521,CUST0246,Wireless Headphones,Electronics,3,3490.0,10470.0,2025-11-21,Debit Card,Delivered,Hyderabad
ORD00522,CUST0152,Perfume,Beauty,4,2482.0,9928.0,2025-07-15,Net Banking,Delivered,Delhi
ORD00523,CUST0288,Water Bottle,Home & Kitchen,2,593.0,1186.0,2025-05-09,Cash on Delivery,Delivered,Bengaluru
ORD00524,CUST0109,Perfume,Beauty,3,1249.0,3747.0,2025-08-01,UPI,Delivered,Hyderabad
ORD00525,CUST0072,Moisturizer,Beauty,3,2118.0,6354.0,2025-03-23,Credit Card,Delivered,Mumbai
ORD00526,CUST0220,Shampoo,Beauty,1,1352.0,1352.0,2025-03-23,Cash on Delivery,Shipped,Delhi
ORD00527,CUST0068,Lipstick,Beauty,2,965.0,1930.0,2025-06-15,UPI,Delivered,Delhi
ORD00528,CUST0122,Moisturizer,Beauty,5,1531.0,7655.0,2025-04-18,UPI,Delivered,Delhi
ORD00529,CUST0179,Water Bottle,Home & Kitchen,3,368.0,1104.0,2025-02-14,Credit Card,Processing,Latur
ORD00530,CUST0093,Handbag,Fashion,2,2286.0,4572.0,2025-03-08,UPI,Delivered,Bengaluru
ORD00531,CUST0205,Jacket,Fashion,2,2947.0,5894.0,2025-08-07,Debit Card,Delivered,Latur
ORD00532,CUST0291,Shampoo,Beauty,3,1341.0,4023.0,2025-11-06,Cash on Delivery,Delivered,Nagpur
ORD00533,CUST0249,Football,Sports,1,2172.0,2172.0,2025-09-15,Net Banking,Delivered,Nagpur
ORD00534,CUST0227,Shampoo,Beauty,3,1280.0,3840.0,2025-11-19,Cash on Delivery,Delivered,Bengaluru
ORD00535,CUST0057,Dumbbells,Sports,5,1848.0,9240.0,2025-04-30,Net Banking,Delivered,Bengaluru
ORD00536,CUST0116,Cricket Bat,Sports,3,2229.0,6687.0,2025-12-28,Credit Card,Delivered,Hyderabad
ORD00537,CUST0145,Cricket Bat,Sports,1,3058.0,3058.0,2025-02-08,Net Banking,Processing,Hyderabad
ORD00538,CUST0052,Mixer Grinder,Home & Kitchen,4,4182.0,16728.0,2025-02-18,UPI,Delivered,Aurangabad
ORD00539,CUST0082,Handbag,Fashion,5,778.0,3890.0,2025-10-27,UPI,Delivered,Latur
ORD00540,CUST0181,Mixer Grinder,Home & Kitchen,4,2182.0,8728.0,2025-04-02,Net Banking,Shipped,Chennai
ORD00541,CUST0226,Football,Sports,2,3558.0,7116.0,2025-02-07,Net Banking,Shipped,Chennai
ORD00542,CUST0097,Cookware Set,Home & Kitchen,5,1267.0,6335.0,2025-01-11,Credit Card,Delivered,Pune
ORD00543,CUST0291,Cricket Bat,Sports,3,746.0,2238.0,2025-04-09,Cash on Delivery,Cancelled,Delhi
ORD00544,CUST0265,Water Bottle,Home & Kitchen,3,4219.0,12657.0,2025-03-10,Credit Card,Delivered,Latur
ORD00545,CUST0177,Cricket Bat,Sports,2,348.0,696.0,2025-11-22,Debit Card,Delivered,Chennai
ORD00546,CUST0144,Running Shoes,Sports,5,4666.0,23330.0,2025-05-03,UPI,Delivered,Nashik
ORD00547,CUST0174,Perfume,Beauty,3,1871.0,5613.0,2025-12-24,UPI,Processing,Bengaluru
ORD00548,CUST0276,USB Cable,Electronics,5,699.0,3495.0,2025-09-05,Credit Card,Delivered,Mumbai
ORD00549,CUST0292,USB Cable,Electronics,1,3842.0,3842.0,2025-03-21,Cash on Delivery,Delivered,Aurangabad
ORD00550,CUST0073,USB Cable,Electronics,4,7075.0,28300.0,2025-08-13,UPI,Delivered,Bengaluru
ORD00551,CUST0135,Cricket Bat,Sports,5,1544.0,7720.0,2025-02-11,Credit Card,Delivered,Chennai
ORD00552,CUST0067,T-Shirt,Fashion,1,3270.0,3270.0,2025-05-05,Net Banking,Delivered,Aurangabad
ORD00553,CUST0024,Jeans,Fashion,2,1325.0,2650.0,2025-04-13,Cash on Delivery,Delivered,Pune
ORD00554,CUST0216,Cookware Set,Home & Kitchen,5,3799.0,18995.0,2025-11-07,Cash on Delivery,Delivered,Pune
ORD00555,CUST0267,Sneakers,Fashion,4,2363.0,9452.0,2025-09-06,UPI,Shipped,Nashik
ORD00556,CUST0297,Shampoo,Beauty,5,1127.0,5635.0,2025-04-13,Credit Card,Delivered,Hyderabad
ORD00557,CUST0002,Bedsheet,Home & Kitchen,4,3859.0,15436.0,2025-03-20,UPI,Delivered,Nagpur
ORD00558,CUST0056,Moisturizer,Beauty,5,1506.0,7530.0,2025-07-07,Debit Card,Delivered,Latur
ORD00559,CUST0022,Face Wash,Beauty,1,1750.0,1750.0,2025-05-08,Debit Card,Shipped,Aurangabad
ORD00560,CUST0022,Dumbbells,Sports,4,1787.0,7148.0,2025-06-18,Credit Card,Delivered,Hyderabad
ORD00561,CUST0244,Cricket Bat,Sports,5,400.0,2000.0,2025-01-02,Debit Card,Delivered,Chennai
ORD00562,CUST0140,Sneakers,Fashion,4,1054.0,4216.0,2025-05-24,Net Banking,Delivered,Hyderabad
ORD00563,CUST0069,Shampoo,Beauty,5,2229.0,11145.0,2025-06-20,Net Banking,Delivered,Pune
ORD00564,CUST0260,Power Bank,Electronics,4,2181.0,8724.0,2025-06-06,Credit Card,Delivered,Pune
ORD00565,CUST0210,Shampoo,Beauty,3,469.0,1407.0,2025-12-28,Credit Card,Delivered,Chennai
ORD00566,CUST0008,Wireless Headphones,Electronics,5,7351.0,36755.0,2025-10-20,Cash on Delivery,Shipped,Aurangabad
ORD00567,CUST0029,Running Shoes,Sports,1,2461.0,2461.0,2025-07-23,Debit Card,Delivered,Delhi
ORD00568,CUST0130,Jeans,Fashion,3,879.0,2637.0,2025-11-07,Net Banking,Delivered,Mumbai
ORD00569,CUST0162,Handbag,Fashion,5,1429.0,7145.0,2025-06-20,Net Banking,Delivered,Latur
ORD00570,CUST0186,Storage Box,Home & Kitchen,3,5934.0,17802.0,2025-07-07,UPI,Processing,Pune
ORD00571,CUST0046,Moisturizer,Beauty,3,746.0,2238.0,2025-04-14,Cash on Delivery,Processing,Mumbai
ORD00572,CUST0115,Storage Box,Home & Kitchen,4,1883.0,7532.0,2025-11-25,Cash on Delivery,Delivered,Nashik
ORD00573,CUST0170,Football,Sports,3,1001.0,3003.0,2025-03-24,Net Banking,Delivered,Delhi
ORD00574,CUST0012,Bluetooth Speaker,Electronics,5,6598.0,32990.0,2025-01-26,Net Banking,Delivered,Aurangabad
ORD00575,CUST0107,Yoga Mat,Sports,2,3783.0,7566.0,2025-06-10,UPI,Delivered,Mumbai
ORD00576,CUST0046,Cricket Bat,Sports,5,1052.0,5260.0,2025-05-14,Credit Card,Delivered,Bengaluru
ORD00577,CUST0150,Sneakers,Fashion,1,1287.0,1287.0,2025-03-11,Credit Card,Delivered,Nashik
ORD00578,CUST0009,Mixer Grinder,Home & Kitchen,1,1667.0,1667.0,2025-09-08,Cash on Delivery,Delivered,Mumbai
ORD00579,CUST0210,Mixer Grinder,Home & Kitchen,2,2428.0,4856.0,2025-11-19,UPI,Delivered,Aurangabad
ORD00580,CUST0029,Bedsheet,Home & Kitchen,1,1214.0,1214.0,2025-03-04,Credit Card,Delivered,Delhi
ORD00581,CUST0174,Handbag,Fashion,5,3395.0,16975.0,2025-05-19,Net Banking,Delivered,Latur
ORD00582,CUST0258,Moisturizer,Beauty,1,1365.0,1365.0,2025-08-31,Credit Card,Delivered,Nashik
ORD00583,CUST0087,Handbag,Fashion,3,1657.0,4971.0,2025-10-21,Net Banking,Shipped,Aurangabad
ORD00584,CUST0017,Mixer Grinder,Home & Kitchen,3,3321.0,9963.0,2025-01-28,Debit Card,Delivered,Nagpur
ORD00585,CUST0085,Water Bottle,Home & Kitchen,4,3023.0,12092.0,2025-03-10,Debit Card,Delivered,Pune
ORD00586,CUST0105,T-Shirt,Fashion,5,2567.0,12835.0,2025-05-10,Debit Card,Processing,Hyderabad
ORD00587,CUST0255,Running Shoes,Sports,2,3208.0,6416.0,2025-01-20,Net Banking,Delivered,Mumbai
ORD00588,CUST0261,Smart Watch,Electronics,1,3475.0,3475.0,2025-01-01,Net Banking,Delivered,Delhi
ORD00589,CUST0069,Bluetooth Speaker,Electronics,3,6975.0,20925.0,2025-11-05,UPI,Delivered,Mumbai
ORD00590,CUST0254,Lipstick,Beauty,2,1774.0,3548.0,2025-09-13,Cash on Delivery,Delivered,Mumbai
ORD00591,CUST0214,Handbag,Fashion,4,3339.0,13356.0,2025-11-15,UPI,Shipped,Mumbai
ORD00592,CUST0151,Smart Watch,Electronics,4,3661.0,14644.0,2025-01-29,Net Banking,Delivered,Pune
ORD00593,CUST0276,Wireless Headphones,Electronics,5,900.0,4500.0,2025-04-03,Debit Card,Shipped,Bengaluru
ORD00594,CUST0019,Cricket Bat,Sports,1,2273.0,2273.0,2025-01-17,Debit Card,Processing,Bengaluru
ORD00595,CUST0253,Cricket Bat,Sports,4,1158.0,4632.0,2025-08-06,UPI,Delivered,Nashik
ORD00596,CUST0297,Jacket,Fashion,3,2368.0,7104.0,2025-10-15,Debit Card,Shipped,Mumbai
ORD00597,CUST0257,Power Bank,Electronics,5,5424.0,27120.0,2025-02-24,Net Banking,Delivered,Mumbai
ORD00598,CUST0273,Cricket Bat,Sports,1,2965.0,2965.0,2025-08-12,Cash on Delivery,Delivered,Bengaluru
ORD00599,CUST0137,Football,Sports,1,3408.0,3408.0,2025-10-09,Cash on Delivery,Delivered,Bengaluru
ORD00600,CUST0287,Moisturizer,Beauty,3,1408.0,4224.0,2025-09-24,UPI,Shipped,Nagpur
ORD00601,CUST0130,Water Bottle,Home & Kitchen,3,2760.0,8280.0,2025-04-17,Cash on Delivery,Delivered,Nagpur
ORD00602,CUST0139,Sneakers,Fashion,2,1142.0,2284.0,2025-05-16,Net Banking,Shipped,Mumbai
ORD00603,CUST0075,Sneakers,Fashion,1,694.0,694.0,2025-03-19,UPI,Shipped,Nashik
ORD00604,CUST0009,Dumbbells,Sports,4,1392.0,5568.0,2025-09-17,UPI,Cancelled,Aurangabad
ORD00605,CUST0095,Cricket Bat,Sports,2,3196.0,6392.0,2025-02-12,Credit Card,Processing,Nashik
ORD00606,CUST0135,Lipstick,Beauty,4,1572.0,6288.0,2025-12-03,Cash on Delivery,Delivered,Pune
ORD00607,CUST0168,Bedsheet,Home & Kitchen,2,4209.0,8418.0,2025-10-17,Debit Card,Delivered,Bengaluru
ORD00608,CUST0162,Smart Watch,Electronics,4,5439.0,21756.0,2025-07-18,Debit Card,Delivered,Nashik
ORD00609,CUST0237,Perfume,Beauty,2,2477.0,4954.0,2025-04-28,Net Banking,Delivered,Nagpur
ORD00610,CUST0226,Yoga Mat,Sports,1,1605.0,1605.0,2025-10-20,Cash on Delivery,Shipped,Hyderabad
ORD00611,CUST0230,Perfume,Beauty,2,1537.0,3074.0,2025-01-07,Cash on Delivery,Delivered,Chennai
ORD00612,CUST0290,Jacket,Fashion,3,2727.0,8181.0,2025-07-08,Credit Card,Shipped,Delhi
ORD00613,CUST0027,Mixer Grinder,Home & Kitchen,1,483.0,483.0,2025-04-29,Credit Card,Delivered,Nashik
ORD00614,CUST0286,Water Bottle,Home & Kitchen,5,5274.0,26370.0,2025-12-05,Debit Card,Delivered,Mumbai
ORD00615,CUST0201,Mixer Grinder,Home & Kitchen,4,3542.0,14168.0,2025-09-15,Credit Card,Delivered,Chennai
ORD00616,CUST0257,Jacket,Fashion,5,2188.0,10940.0,2025-06-04,Debit Card,Delivered,Bengaluru
ORD00617,CUST0084,Yoga Mat,Sports,1,1522.0,1522.0,2025-11-06,Credit Card,Processing,Hyderabad
ORD00618,CUST0219,Sneakers,Fashion,3,860.0,2580.0,2025-11-06,Cash on Delivery,Delivered,Pune
ORD00619,CUST0197,Power Bank,Electronics,5,7676.0,38380.0,2025-07-05,Credit Card,Delivered,Nashik
ORD00620,CUST0195,USB Cable,Electronics,1,1799.0,1799.0,2025-08-21,Debit Card,Delivered,Delhi
ORD00621,CUST0218,Wireless Headphones,Electronics,1,5630.0,5630.0,2025-02-22,Credit Card,Delivered,Nagpur
ORD00622,CUST0225,Dumbbells,Sports,3,4018.0,12054.0,2025-01-22,Credit Card,Delivered,Hyderabad
ORD00623,CUST0292,Shampoo,Beauty,2,2429.0,4858.0,2025-08-21,UPI,Delivered,Pune
ORD00624,CUST0033,Handbag,Fashion,5,583.0,2915.0,2025-08-20,Cash on Delivery,Processing,Aurangabad
ORD00625,CUST0141,Bluetooth Speaker,Electronics,1,1856.0,1856.0,2025-08-28,Cash on Delivery,Delivered,Nashik
ORD00626,CUST0289,Bedsheet,Home & Kitchen,5,847.0,4235.0,2025-04-01,UPI,Cancelled,Bengaluru
ORD00627,CUST0020,Moisturizer,Beauty,5,403.0,2015.0,2025-04-24,UPI,Delivered,Bengaluru
ORD00628,CUST0096,Running Shoes,Sports,1,4980.0,4980.0,2025-06-25,UPI,Shipped,Latur
ORD00629,CUST0144,Jacket,Fashion,3,525.0,1575.0,2025-07-29,UPI,Delivered,Chennai
ORD00630,CUST0279,Shampoo,Beauty,2,753.0,1506.0,2025-05-13,UPI,Cancelled,Latur
ORD00631,CUST0161,Water Bottle,Home & Kitchen,3,1566.0,4698.0,2025-04-14,Debit Card,Delivered,Mumbai
ORD00632,CUST0113,Jeans,Fashion,1,2665.0,2665.0,2025-07-31,Cash on Delivery,Delivered,Pune
ORD00633,CUST0177,Mixer Grinder,Home & Kitchen,3,4235.0,12705.0,2025-08-07,Cash on Delivery,Shipped,Chennai
ORD00634,CUST0232,Bedsheet,Home & Kitchen,1,3611.0,3611.0,2025-05-25,Cash on Delivery,Delivered,Nashik
ORD00635,CUST0295,Mixer Grinder,Home & Kitchen,5,2600.0,13000.0,2025-06-20,UPI,Delivered,Chennai
ORD00636,CUST0127,Wireless Headphones,Electronics,4,3336.0,13344.0,2025-01-25,Credit Card,Shipped,Hyderabad
ORD00637,CUST0220,Smart Watch,Electronics,3,3900.0,11700.0,2025-08-16,UPI,Delivered,Nashik
ORD00638,CUST0015,Handbag,Fashion,1,1613.0,1613.0,2025-01-31,UPI,Delivered,Hyderabad
ORD00639,CUST0019,Shampoo,Beauty,5,1596.0,7980.0,2025-05-04,Net Banking,Processing,Delhi
ORD00640,CUST0194,Storage Box,Home & Kitchen,2,4300.0,8600.0,2025-12-29,Debit Card,Delivered,Latur
ORD00641,CUST0193,Wireless Headphones,Electronics,5,2096.0,10480.0,2025-05-07,Debit Card,Delivered,Chennai
ORD00642,CUST0206,Shampoo,Beauty,1,489.0,489.0,2025-07-14,Debit Card,Delivered,Nagpur
ORD00643,CUST0164,Cricket Bat,Sports,5,2177.0,10885.0,2025-09-17,Cash on Delivery,Delivered,Latur
ORD00644,CUST0144,Yoga Mat,Sports,2,448.0,896.0,2025-02-15,Cash on Delivery,Delivered,Bengaluru
ORD00645,CUST0046,Cookware Set,Home & Kitchen,3,1352.0,4056.0,2025-05-30,UPI,Delivered,Pune
ORD00646,CUST0048,Cricket Bat,Sports,5,3690.0,18450.0,2025-04-04,Cash on Delivery,Delivered,Pune
ORD00647,CUST0216,USB Cable,Electronics,1,2375.0,2375.0,2025-11-26,Cash on Delivery,Delivered,Hyderabad
ORD00648,CUST0088,Mixer Grinder,Home & Kitchen,1,383.0,383.0,2025-01-22,UPI,Delivered,Chennai
ORD00649,CUST0268,Storage Box,Home & Kitchen,3,551.0,1653.0,2025-09-24,Credit Card,Shipped,Hyderabad
ORD00650,CUST0201,Water Bottle,Home & Kitchen,4,5510.0,22040.0,2025-06-01,Net Banking,Delivered,Mumbai
ORD00651,CUST0057,Bedsheet,Home & Kitchen,3,5572.0,16716.0,2025-05-18,Credit Card,Delivered,Mumbai
ORD00652,CUST0133,Jacket,Fashion,1,813.0,813.0,2025-10-25,Debit Card,Delivered,Bengaluru
ORD00653,CUST0129,Bluetooth Speaker,Electronics,2,3784.0,7568.0,2025-03-23,UPI,Delivered,Nagpur
ORD00654,CUST0026,Football,Sports,4,4088.0,16352.0,2025-06-01,Credit Card,Delivered,Pune
ORD00655,CUST0138,Bluetooth Speaker,Electronics,3,1686.0,5058.0,2025-10-12,Debit Card,Shipped,Chennai
ORD00656,CUST0158,Jeans,Fashion,3,355.0,1065.0,2025-12-03,Cash on Delivery,Delivered,Latur
ORD00657,CUST0045,T-Shirt,Fashion,1,639.0,639.0,2025-06-17,Cash on Delivery,Delivered,Latur
ORD00658,CUST0037,Jacket,Fashion,2,2036.0,4072.0,2025-09-29,Debit Card,Shipped,Pune
ORD00659,CUST0132,Handbag,Fashion,5,1097.0,5485.0,2025-07-21,Net Banking,Delivered,Delhi
ORD00660,CUST0125,Cricket Bat,Sports,5,2887.0,14435.0,2025-02-04,Credit Card,Cancelled,Aurangabad
ORD00661,CUST0041,Power Bank,Electronics,3,940.0,2820.0,2025-11-16,Cash on Delivery,Delivered,Delhi
ORD00662,CUST0293,T-Shirt,Fashion,4,2140.0,8560.0,2025-03-11,Credit Card,Shipped,Chennai
ORD00663,CUST0204,Lipstick,Beauty,5,1721.0,8605.0,2025-07-27,Debit Card,Delivered,Chennai
ORD00664,CUST0065,Running Shoes,Sports,2,4178.0,8356.0,2025-10-04,Cash on Delivery,Delivered,Nagpur
ORD00665,CUST0182,T-Shirt,Fashion,2,409.0,818.0,2025-09-23,Cash on Delivery,Delivered,Pune
ORD00666,CUST0284,Yoga Mat,Sports,4,4237.0,16948.0,2025-05-19,Credit Card,Delivered,Pune
ORD00667,CUST0048,Smart Watch,Electronics,5,5312.0,26560.0,2025-01-20,UPI,Delivered,Pune
ORD00668,CUST0278,Lipstick,Beauty,2,951.0,1902.0,2025-03-15,Credit Card,Shipped,Mumbai
ORD00669,CUST0114,Jacket,Fashion,1,883.0,883.0,2025-02-15,Debit Card,Delivered,Aurangabad
ORD00670,CUST0115,Water Bottle,Home & Kitchen,4,3139.0,12556.0,2025-07-20,Credit Card,Delivered,Latur
ORD00671,CUST0104,Moisturizer,Beauty,1,2011.0,2011.0,2025-06-02,Debit Card,Delivered,Chennai
ORD00672,CUST0073,Bluetooth Speaker,Electronics,2,1180.0,2360.0,2025-05-24,Cash on Delivery,Delivered,Delhi
ORD00673,CUST0156,Running Shoes,Sports,2,3467.0,6934.0,2025-06-17,Net Banking,Shipped,Delhi
ORD00674,CUST0163,Jacket,Fashion,3,2485.0,7455.0,2025-02-14,Credit Card,Delivered,Delhi
ORD00675,CUST0186,Storage Box,Home & Kitchen,2,1543.0,3086.0,2025-06-19,Credit Card,Delivered,Nashik
ORD00676,CUST0190,Shampoo,Beauty,3,377.0,1131.0,2025-01-09,Net Banking,Delivered,Nagpur
ORD00677,CUST0240,Storage Box,Home & Kitchen,3,3988.0,11964.0,2025-02-17,Debit Card,Delivered,Nagpur
ORD00678,CUST0256,Lipstick,Beauty,3,1249.0,3747.0,2025-10-31,Credit Card,Delivered,Hyderabad
ORD00679,CUST0066,Moisturizer,Beauty,3,1615.0,4845.0,2025-09-02,Credit Card,Shipped,Chennai
ORD00680,CUST0158,Wireless Headphones,Electronics,5,5987.0,29935.0,2025-06-01,Net Banking,Delivered,Mumbai
ORD00681,CUST0049,Bluetooth Speaker,Electronics,4,5622.0,22488.0,2025-03-04,Debit Card,Delivered,Mumbai
ORD00682,CUST0046,Face Wash,Beauty,5,1444.0,7220.0,2025-08-22,UPI,Delivered,Delhi
ORD00683,CUST0055,Face Wash,Beauty,3,1966.0,5898.0,2025-05-13,Net Banking,Delivered,Latur
ORD00684,CUST0292,Dumbbells,Sports,5,4705.0,23525.0,2025-09-27,Credit Card,Delivered,Mumbai
ORD00685,CUST0071,Mixer Grinder,Home & Kitchen,1,5690.0,5690.0,2025-05-13,Debit Card,Delivered,Nashik
ORD00686,CUST0130,Dumbbells,Sports,4,4436.0,17744.0,2025-06-16,Debit Card,Processing,Delhi
ORD00687,CUST0168,Dumbbells,Sports,3,3422.0,10266.0,2025-05-21,Net Banking,Delivered,Nagpur
ORD00688,CUST0140,Power Bank,Electronics,3,4211.0,12633.0,2025-12-31,Credit Card,Cancelled,Aurangabad
ORD00689,CUST0190,Face Wash,Beauty,4,1493.0,5972.0,2025-11-02,UPI,Delivered,Pune
ORD00690,CUST0279,Wireless Headphones,Electronics,1,5038.0,5038.0,2025-05-27,UPI,Delivered,Mumbai
ORD00691,CUST0270,Smart Watch,Electronics,1,2221.0,2221.0,2025-06-21,Net Banking,Delivered,Hyderabad
ORD00692,CUST0023,Mixer Grinder,Home & Kitchen,2,2652.0,5304.0,2025-11-24,Cash on Delivery,Cancelled,Aurangabad
ORD00693,CUST0103,Handbag,Fashion,1,2731.0,2731.0,2025-12-12,Cash on Delivery,Delivered,Mumbai
ORD00694,CUST0028,Shampoo,Beauty,5,734.0,3670.0,2025-05-08,UPI,Delivered,Chennai
ORD00695,CUST0054,Running Shoes,Sports,2,1376.0,2752.0,2025-11-26,Cash on Delivery,Delivered,Hyderabad
ORD00696,CUST0067,T-Shirt,Fashion,2,552.0,1104.0,2025-04-29,Credit Card,Delivered,Aurangabad
ORD00697,CUST0109,Perfume,Beauty,4,1023.0,4092.0,2025-10-06,Net Banking,Delivered,Latur
ORD00698,CUST0062,Mixer Grinder,Home & Kitchen,2,5897.0,11794.0,2025-02-26,Credit Card,Cancelled,Hyderabad
