Order ID,Customer ID,Product Name,Category,Quantity,Unit Price,Total Amount,Order Date,Payment Mode,Delivery Status,City
ORD00501,CUST0204,Water Bottle,Home & Kitchen,4,3279,13116,2025-03-29,Cash on Delivery,Shipped,Aurangabad
ORD00502,CUST0248,Running Shoes,Sports,3,954,2862,2025-12-28,Cash on Delivery,Delivered,Nagpur
ORD00503,CUST0237,Yoga Mat,Sports,4,4034,16136,2025-08-09,Net Banking,Delivered,Hyderabad
ORD00504,CUST0220,Football,Sports,5,4752,23760,2025-09-13,UPI,Delivered,Latur
ORD00505,CUST0058,Lipstick,Beauty,3,2018,6054,2025-12-31,Debit Card,Processing,Nagpur
ORD00506,CUST0261,Yoga Mat,Sports,1,954,954,2025-06-15,Net Banking,Delivered,Nashik
ORD00507,CUST0101,Jacket,Fashion,4,1147,4588,2025-04-08,Debit Card,Delivered,Aurangabad
ORD00508,CUST0255,,Fashion,3,3434,10302,2025-09-17,Net Banking,Delivered,Chennai
ORD00509,CUST0246,Lipstick,Beauty,5,400,2000,2025-06-19,Credit Card,Delivered,Latur
ORD00510,CUST0232,Face Wash,Beauty,-3,2412,7236,2025-02-18,Debit Card,Delivered,Hyderabad
ORD00511,CUST0214,Power Bank,Electronics,2,3651,7302,2025-07-14,UPI,Delivered,Delhi
ORD00512,CUST0186,Jacket,Fashion,1,1634,1634,2025-02-13,Net Banking,Delivered,Hyderabad
ORD00513,CUST0206,Perfume,Beauty,5,482,2410,2025-02-14,Cash on Delivery,Delivered,Nagpur
ORD00514,CUST0055,Storage Box,Home & Kitchen,4,5486,21944,2025-07-13,Credit Card,Delivered,Delhi
ORD00515,CUST0092,Running Shoes,Sports,2,3038,6076,2025-07-12,UPI,Delivered,Aurangabad
ORD00516,CUST0161,Yoga Mat,Sports,1,2494,2494,2025-11-02,Net Banking,Shipped,Pune
ORD00517,CUST0071,Football,Sports,1,561,561,2025-11-09,Credit Card,Delivered,Bengaluru
ORD00518,CUST0193,Lipstick,Beauty,1,1703,1703,2025-12-19,Net Banking,Delivered,Aurangabad
ORD00519,CUST0172,Cookware Set,Home & Kitchen,3,4582,13746,2025-02-24,Net Banking,Processing,Bengaluru
ORD00520,CUST0118,Storage Box,Home & Kitchen,5,1098,5490,2025-07-30,Credit Card,Cancelled,Nagpur
ORD00521,CUST0246,Wireless Headphones,Electronics,3,3490,10470,2025-11-21,Debit Card,Delivered,Hyderabad
ORD00522,CUST0152,Perfume,Beauty,4,2482,9928,2025-07-15,Net Banking,Delivered,Delhi
ORD00523,CUST0288,Water Bottle,Home & Kitchen,2,593,1186,2025-05-09,Cash on Delivery,Delivered,Bengaluru
ORD00524,CUST0109,Perfume,Beauty,3,1249,3747,2025-08-01,UPI,Delivered,Hyderabad
ORD00525,CUST0072,Moisturizer,Beauty,3,0,6354,2025-03-23,Credit Card,Delivered,Mumbai
ORD00526,CUST0220,Shampoo,Beauty,1,1352,1352,2025-03-23,Cash on Delivery,Shipped,Delhi
ORD00527,CUST0068,Lipstick,Beauty,2,965,1930,2025-06-15,UPI,Delivered,Delhi
ORD00528,CUST0122,Moisturizer,Beauty,5,1531,7655,2025-04-18,UPI,Delivered,Delhi
ORD00529,CUST0179,Water Bottle,Home & Kitchen,3,368,1104,2025-02-14,Credit Card,Processing,Latur
ORD00530,CUST0093,Handbag,Fashion,2,2286,4572,2025-03-08,UPI,Delivered,Bengaluru
ORD00531,CUST0205,Jacket,Fashion,2,2947,5894,2025-08-07,Debit Card,Delivered,Latur
ORD00532,CUST0291,Shampoo,Beauty,3,1341,4023,2025-11-06,Cash on Delivery,Delivered,Nagpur
ORD00533,CUST0249,Football,Sports,1,2172,2172,2025-09-15,Net Banking,Delivered,Nagpur
ORD00534,CUST0227,Shampoo,Beauty,3,1280,3840,2025-11-19,Cash on Delivery,Delivered,Bengaluru
ORD00535,CUST0057,Dumbbells,Sports,5,1848,9240,2025-04-30,Net Banking,Delivered,Bengaluru
ORD00536,CUST0116,Cricket Bat,Sports,3,2229,6687,2025-12-28,Credit Card,Delivered,Hyderabad
ORD00537,CUST0145,Cricket Bat,Sports,1,3058,3058,2025-02-08,Net Banking,Processing,Hyderabad
ORD00538,CUST0052,Mixer Grinder,Home & Kitchen,4,4182,16728,2025-02-18,UPI,Delivered,Aurangabad
ORD00539,CUST0082,Handbag,Fashion,5,778,3890,2025-10-27,UPI,Delivered,Latur
ORD00540,CUST0181,Mixer Grinder,Home & Kitchen,4,2182,8728,2025-04-02,Net Banking,Shipped,Chennai
ORD00541,CUST0226,Football,Sports,2,3558,7116,2025-02-07,Net Banking,Shipped,Chennai
ORD00542,CUST0097,Cookware Set,Home & Kitchen,5,1267,6335,2025-01-11,Credit Card,Delivered,Pune
ORD00543,CUST0291,Cricket Bat,Sports,3,746,2238,2025-04-09,Cash on Delivery,Cancelled,Delhi
ORD00544,CUST0265,Water Bottle,Home & Kitchen,3,4219,12657,2025-03-10,Credit Card,Delivered,Latur
ORD00545,CUST0177,Cricket Bat,Sports,2,348,696,2025-11-22,Debit Card,Delivered,Chennai
ORD00546,CUST0144,Running Shoes,Sports,5,4666,23330,2025-05-03,UPI,Delivered,Nashik
ORD00547,CUST0174,Perfume,Beauty,3,1871,5613,2025-12-24,UPI,Processing,Bengaluru
ORD00548,CUST0276,USB Cable,Electronics,5,699,3495,2025-09-05,Credit Card,Delivered,Mumbai
ORD00549,CUST0292,USB Cable,Electronics,1,3842,3842,2025-03-21,Cash on Delivery,Delivered,Aurangabad
ORD00550,CUST0073,USB Cable,Electronics,4,7075,28300,2025-08-13,UPI,Delivered,Bengaluru
ORD00551,CUST0135,Cricket Bat,Sports,5,1544,7720,2025-02-11,Credit Card,Delivered,Chennai
ORD00552,CUST0067,T-Shirt,Fashion,1,3270,3270,2025-05-05,Net Banking,Delivered,Aurangabad
ORD00553,CUST0024,Jeans,Fashion,2,1325,2650,2025-04-13,Cash on Delivery,Delivered,Pune
ORD00554,CUST0216,Cookware Set,Home & Kitchen,5,3799,18995,2025-11-07,Cash on Delivery,Delivered,Pune
ORD00555,CUST0267,Sneakers,Fashion,4,2363,9452,2025-09-06,UPI,Shipped,Nashik
ORD00556,CUST0297,Shampoo,Beauty,5,1127,5635,2025-04-13,Credit Card,Delivered,Hyderabad
ORD00557,CUST0002,Bedsheet,Home & Kitchen,4,3859,15436,2025-03-20,UPI,Delivered,Nagpur
ORD00558,CUST0056,Moisturizer,Beauty,5,1506,7530,2025-07-07,Debit Card,Delivered,Latur
ORD00559,CUST0022,Face Wash,Beauty,1,1750,1750,2025-05-08,Debit Card,Shipped,Aurangabad
ORD00560,CUST0022,Dumbbells,Sports,4,1787,7148,2025-06-18,Credit Card,Delivered,Hyderabad
ORD00561,CUST0244,Cricket Bat,Sports,5,400,2000,2025-01-02,Debit Card,Delivered,Chennai
ORD00562,CUST0140,Sneakers,Fashion,4,1054,4216,2025-05-24,Net Banking,Delivered,Hyderabad
ORD00563,CUST0069,Shampoo,Beauty,5,2229,11145,2025-06-20,Net Banking,Delivered,Pune
ORD00564,CUST0260,Power Bank,Electronics,4,2181,8724,2025-06-06,Credit Card,Delivered,Pune
ORD00565,CUST0210,Shampoo,Beauty,3,469,1407,2025-12-28,Credit Card,Delivered,Chennai
ORD00566,CUST0008,Wireless Headphones,Electronics,5,7351,36755,2025-10-20,Cash on Delivery,Shipped,Aurangabad
ORD00567,CUST0029,Running Shoes,Sports,1,2461,2461,2025-07-23,Debit Card,Delivered,Delhi
ORD00568,CUST0130,Jeans,Fashion,3,879,2637,2025-11-07,Net Banking,Delivered,Mumbai
ORD00569,CUST0162,Handbag,Fashion,5,1429,7145,2025-06-20,Net Banking,Delivered,Latur
ORD00570,CUST0186,Storage Box,Home & Kitchen,3,5934,17802,2025-07-07,UPI,Processing,Pune
ORD00571,CUST0046,Moisturizer,Beauty,3,746,2238,2025-04-14,Cash on Delivery,Processing,Mumbai
ORD00572,CUST0115,Storage Box,Home & Kitchen,4,1883,7532,2025-11-25,Cash on Delivery,Delivered,Nashik
ORD00573,CUST0170,Football,Sports,3,1001,3003,2025-03-24,Net Banking,Delivered,Delhi
ORD00574,CUST0012,Bluetooth Speaker,Electronics,5,6598,32990,2025-01-26,Net Banking,Delivered,Aurangabad
ORD00575,CUST0107,Yoga Mat,Sports,2,3783,7566,2025-06-10,UPI,Delivered,Mumbai
ORD00576,CUST0046,Cricket Bat,Sports,5,1052,5260,2025-05-14,Credit Card,Delivered,Bengaluru
ORD00577,CUST0150,Sneakers,Fashion,1,1287,1287,2025-03-11,Credit Card,Delivered,Nashik
ORD00578,CUST0009,Mixer Grinder,Home & Kitchen,1,1667,1667,2025-09-08,Cash on Delivery,Delivered,Mumbai
ORD00579,CUST0210,Mixer Grinder,Home & Kitchen,2,2428,4856,2025-11-19,UPI,Delivered,Aurangabad
ORD00580,CUST0029,Bedsheet,Home & Kitchen,1,1214,1214,2025-03-04,Credit Card,Delivered,Delhi
ORD00581,CUST0174,Handbag,Fashion,5,3395,16975,2025-05-19,Net Banking,Delivered,Latur
ORD00582,CUST0258,Moisturizer,Beauty,1,1365,1365,2025-08-31,Credit Card,Delivered,Nashik
ORD00583,CUST0087,Handbag,Fashion,3,1657,4971,2025-10-21,Net Banking,Shipped,Aurangabad
ORD00584,CUST0017,Mixer Grinder,Home & Kitchen,3,3321,9963,2025-01-28,Debit Card,Delivered,Nagpur
ORD00585,CUST0085,Water Bottle,Home & Kitchen,4,3023,12092,2025-03-10,Debit Card,Delivered,Pune
ORD00586,CUST0105,T-Shirt,Fashion,5,2567,12835,2025-05-10,Debit Card,Processing,Hyderabad
ORD00587,CUST0255,Running Shoes,Sports,2,3208,6416,2025-01-20,Net Banking,Delivered,Mumbai
ORD00588,CUST0261,Smart Watch,Electronics,1,3475,3475,2025-01-01,Net Banking,Delivered,Delhi
ORD00589,CUST0069,Bluetooth Speaker,Electronics,3,6975,20925,2025-11-05,UPI,Delivered,Mumbai
ORD00590,CUST0254,Lipstick,Beauty,2,1774,3548,2025-09-13,Cash on Delivery,Delivered,Mumbai
ORD00591,CUST0214,Handbag,Fashion,4,3339,13356,2025-11-15,UPI,Shipped,Mumbai
ORD00592,CUST0151,Smart Watch,Electronics,4,3661,14644,2025-01-29,Net Banking,Delivered,Pune
ORD00593,CUST0276,Wireless Headphones,Electronics,5,900,4500,2025-04-03,Debit Card,Shipped,Bengaluru
ORD00594,CUST0019,Cricket Bat,Sports,1,2273,2273,2025-01-17,Debit Card,Processing,Bengaluru
ORD00595,CUST0253,Cricket Bat,Sports,4,1158,4632,2025-08-06,UPI,Delivered,Nashik
ORD00596,CUST0297,Jacket,Fashion,3,2368,7104,2025-10-15,Debit Card,Shipped,Mumbai
ORD00597,CUST0257,Power Bank,Electronics,5,5424,27120,2025-02-24,Net Banking,Delivered,Mumbai
ORD00598,CUST0273,Cricket Bat,Sports,1,2965,2965,2025-08-12,Cash on Delivery,Delivered,Bengaluru
ORD00599,CUST0137,Football,Sports,1,3408,3408,2025-10-09,Cash on Delivery,Delivered,Bengaluru
ORD00600,CUST0287,Moisturizer,Beauty,3,1408,4224,2025-09-24,UPI,Shipped,Nagpur
ORD00601,CUST0130,Water Bottle,Home & Kitchen,3,2760,8280,2025-04-17,Cash on Delivery,Delivered,Nagpur
ORD00602,CUST0139,Sneakers,Fashion,2,1142,2284,2025-05-16,Net Banking,Shipped,Mumbai
ORD00603,CUST0075,Sneakers,Fashion,1,694,694,2025-03-19,UPI,Shipped,Nashik
ORD00604,CUST0009,Dumbbells,Sports,4,1392,5568,2025-09-17,UPI,Cancelled,Aurangabad
ORD00605,CUST0095,Cricket Bat,Sports,2,3196,6392,2025-02-12,Credit Card,Processing,Nashik
ORD00606,CUST0135,Lipstick,Beauty,4,1572,6288,2025-12-03,Cash on Delivery,Delivered,Pune
ORD00607,CUST0168,Bedsheet,Home & Kitchen,2,4209,8418,2025-10-17,Debit Card,Delivered,Bengaluru
ORD00608,CUST0162,Smart Watch,Electronics,4,5439,21756,2025-07-18,Debit Card,Delivered,Nashik
ORD00609,CUST0237,Perfume,Beauty,2,2477,4954,2025-04-28,Net Banking,Delivered,Nagpur
ORD00610,CUST0226,Yoga Mat,Sports,1,1605,1605,2025-10-20,Cash on Delivery,Shipped,Hyderabad
ORD00611,CUST0230,Perfume,Beauty,2,1537,3074,2025-01-07,Cash on Delivery,Delivered,Chennai
ORD00612,CUST0290,Jacket,Fashion,3,2727,8181,2025-07-08,Credit Card,Shipped,Delhi
ORD00613,CUST0027,Mixer Grinder,Home & Kitchen,1,483,483,2025-04-29,Credit Card,Delivered,Nashik
ORD00614,CUST0286,Water Bottle,Home & Kitchen,5,5274,26370,2025-12-05,Debit Card,Delivered,Mumbai
ORD00615,CUST0201,Mixer Grinder,Home & Kitchen,4,3542,14168,2025-09-15,Credit Card,Delivered,Chennai
ORD00616,CUST0257,Jacket,Fashion,5,2188,10940,2025-06-04,Debit Card,Delivered,Bengaluru
ORD00617,CUST0084,Yoga Mat,Sports,1,1522,1522,2025-11-06,Credit Card,Processing,Hyderabad
ORD00618,CUST0219,Sneakers,Fashion,3,860,2580,2025-11-06,Cash on Delivery,Delivered,Pune
ORD00619,CUST0197,Power Bank,Electronics,5,7676,38380,2025-07-05,Credit Card,Delivered,Nashik
ORD00620,CUST0195,USB Cable,Electronics,1,1799,1799,2025-08-21,Debit Card,Delivered,Delhi
ORD00621,CUST0218,Wireless Headphones,Electronics,1,5630,5630,2025-02-22,,Delivered,Nagpur
ORD00622,CUST0225,Dumbbells,Sports,3,4018,12054,2025-01-22,Credit Card,Delivered,Hyderabad
ORD00623,CUST0292,Shampoo,Beauty,2,2429,4858,2025-08-21,UPI,Delivered,Pune
ORD00624,CUST0033,Handbag,Fashion,5,583,2915,2025-08-20,Cash on Delivery,Processing,Aurangabad
ORD00625,CUST0141,Bluetooth Speaker,Electronics,1,1856,1856,2025-08-28,Cash on Delivery,Delivered,Nashik
ORD00626,CUST0289,Bedsheet,Home & Kitchen,5,847,4235,2025-04-01,UPI,Cancelled,Bengaluru
ORD00627,CUST0020,Moisturizer,Beauty,5,403,2015,2025-04-24,UPI,Delivered,Bengaluru
ORD00628,CUST0096,Running Shoes,Sports,1,4980,4980,2025-06-25,UPI,Shipped,Latur
ORD00629,CUST0144,Jacket,Fashion,3,525,1575,2025-07-29,UPI,Delivered,Chennai
ORD00630,CUST0279,Shampoo,Beauty,2,753,1506,2025-05-13,UPI,Cancelled,Latur
ORD00631,CUST0161,Water Bottle,Home & Kitchen,3,1566,4698,2025-04-14,Debit Card,Delivered,Mumbai
ORD00632,CUST0113,Jeans,Fashion,1,2665,2665,2025-07-31,Cash on Delivery,Delivered,Pune
ORD00633,CUST0177,Mixer Grinder,Home & Kitchen,3,4235,12705,2025-08-07,Cash on Delivery,Shipped,Chennai
ORD00634,CUST0232,Bedsheet,Home & Kitchen,1,3611,3611,2025-05-25,Cash on Delivery,Delivered,Nashik
ORD00635,CUST0295,Mixer Grinder,Home & Kitchen,5,2600,13000,2025-06-20,UPI,Delivered,Chennai
ORD00636,CUST0127,Wireless Headphones,Electronics,4,3336,13344,2025-01-25,Credit Card,Shipped,Hyderabad
ORD00637,CUST0220,Smart Watch,Electronics,3,3900,11700,2025-08-16,UPI,Delivered,Nashik
ORD00638,CUST0015,Handbag,Fashion,1,1613,1613,2025-01-31,UPI,Delivered,Hyderabad
ORD00639,CUST0019,Shampoo,Beauty,5,1596,7980,2025-05-04,Net Banking,Processing,Delhi
ORD00640,CUST0194,Storage Box,Home & Kitchen,2,4300,8600,2025-12-29,Debit Card,Delivered,Latur
ORD00641,CUST0193,Wireless Headphones,Electronics,5,2096,10480,2025-05-07,Debit Card,Delivered,Chennai
ORD00642,CUST0206,Shampoo,Beauty,1,489,489,2025-07-14,Debit Card,Delivered,Nagpur
ORD00643,CUST0164,Cricket Bat,Sports,5,2177,10885,2025-09-17,Cash on Delivery,Delivered,Latur
ORD00644,CUST0144,Yoga Mat,Sports,2,448,896,2025-02-15,Cash on Delivery,Delivered,Bengaluru
ORD00645,CUST0046,Cookware Set,Home & Kitchen,3,1352,4056,2025-05-30,UPI,Delivered,Pune
ORD00646,CUST0048,Cricket Bat,Sports,5,3690,18450,2025-04-04,Cash on Delivery,Delivered,Pune
ORD00647,CUST0216,USB Cable,Electronics,1,2375,2375,2025-11-26,Cash on Delivery,Delivered,Hyderabad
ORD00648,CUST0088,Mixer Grinder,Home & Kitchen,1,383,383,2025-01-22,UPI,Delivered,Chennai
ORD00649,CUST0268,Storage Box,Home & Kitchen,3,551,1653,2025-09-24,Credit Card,Shipped,Hyderabad
ORD00650,CUST0201,Water Bottle,Home & Kitchen,4,5510,22040,2025-06-01,Net Banking,Delivered,Mumbai
ORD00651,CUST0057,Bedsheet,Home & Kitchen,3,5572,16716,2025-05-18,Credit Card,Delivered,Mumbai
ORD00652,CUST0133,Jacket,Fashion,1,813,813,2025-10-25,Debit Card,Delivered,Bengaluru
ORD00653,CUST0129,Bluetooth Speaker,Electronics,2,3784,7568,2025-03-23,UPI,Delivered,Nagpur
ORD00654,CUST0026,Football,Sports,4,4088,16352,2025-06-01,Credit Card,Delivered,Pune
ORD00655,CUST0138,Bluetooth Speaker,Electronics,3,1686,5058,2025-10-12,Debit Card,Shipped,Chennai
ORD00656,CUST0158,Jeans,Fashion,3,355,1065,2025-12-03,Cash on Delivery,Delivered,Latur
ORD00657,CUST0045,T-Shirt,Fashion,1,639,639,2025-06-17,Cash on Delivery,Delivered,Latur
ORD00658,CUST0037,Jacket,Fashion,2,2036,4072,2025-09-29,Debit Card,Shipped,Pune
ORD00659,CUST0132,Handbag,Fashion,5,1097,5485,2025-07-21,Net Banking,Delivered,Delhi
ORD00660,CUST0125,Cricket Bat,Sports,5,2887,14435,2025-02-04,Credit Card,Cancelled,Aurangabad
ORD00661,CUST0041,Power Bank,Electronics,3,940,2820,2025-11-16,Cash on Delivery,Delivered,Delhi
ORD00662,CUST0293,T-Shirt,Fashion,4,2140,8560,2025-03-11,Credit Card,Shipped,Chennai
ORD00663,CUST0204,Lipstick,Beauty,5,1721,8605,2025-07-27,Debit Card,Delivered,Chennai
ORD00664,CUST0065,Running Shoes,Sports,2,4178,8356,2025-10-04,Cash on Delivery,Delivered,Nagpur
ORD00665,CUST0182,T-Shirt,Fashion,2,409,818,2025-09-23,Cash on Delivery,Delivered,Pune
ORD00666,CUST0284,Yoga Mat,Sports,4,4237,16948,2025-05-19,Credit Card,Delivered,Pune
ORD00667,CUST0048,Smart Watch,Electronics,5,5312,26560,2025-01-20,UPI,Delivered,Pune
ORD00668,CUST0278,Lipstick,Beauty,2,951,1902,2025-03-15,Credit Card,Shipped,Mumbai
ORD00669,CUST0114,Jacket,Fashion,1,883,883,2025-02-15,Debit Card,Delivered,Aurangabad
ORD00670,CUST0115,Water Bottle,Home & Kitchen,4,3139,12556,2025-07-20,Credit Card,Delivered,Latur
ORD00671,CUST0104,Moisturizer,Beauty,1,2011,2011,2025-06-02,Debit Card,Delivered,Chennai
ORD00672,CUST0073,Bluetooth Speaker,Electronics,2,1180,2360,2025-05-24,Cash on Delivery,Delivered,Delhi
ORD00673,CUST0156,Running Shoes,Sports,2,3467,6934,2025-06-17,Net Banking,Shipped,Delhi
ORD00674,CUST0163,Jacket,Fashion,3,2485,7455,2025-02-14,Credit Card,Delivered,Delhi
ORD00675,CUST0186,Storage Box,Home & Kitchen,2,1543,3086,2025-06-19,Credit Card,Delivered,Nashik
ORD00676,CUST0190,Shampoo,Beauty,3,377,1131,2025-01-09,Net Banking,Delivered,Nagpur
ORD00677,CUST0240,Storage Box,Home & Kitchen,3,3988,11964,2025-02-17,Debit Card,Delivered,Nagpur
ORD00678,CUST0256,Lipstick,Beauty,3,1249,3747,2025-10-31,Credit Card,Delivered,Hyderabad
ORD00679,CUST0066,Moisturizer,Beauty,3,1615,4845,2025-09-02,Credit Card,Shipped,Chennai
ORD00680,CUST0158,Wireless Headphones,Electronics,5,5987,29935,2025-06-01,Net Banking,Delivered,Mumbai
ORD00681,CUST0049,Bluetooth Speaker,Electronics,4,5622,22488,2025-03-04,Debit Card,Delivered,Mumbai
ORD00682,CUST0046,Face Wash,Beauty,5,1444,7220,2025-08-22,UPI,Delivered,Delhi
ORD00683,CUST0055,Face Wash,Beauty,3,1966,5898,2025-05-13,Net Banking,Delivered,Latur
ORD00684,CUST0292,Dumbbells,Sports,5,4705,23525,2025-09-27,Credit Card,Delivered,Mumbai
ORD00685,CUST0071,Mixer Grinder,Home & Kitchen,1,5690,5690,2025-05-13,Debit Card,Delivered,Nashik
ORD00686,CUST0130,Dumbbells,Sports,4,4436,17744,2025-06-16,Debit Card,Processing,Delhi
ORD00687,CUST0168,Dumbbells,Sports,3,3422,10266,2025-05-21,Net Banking,Delivered,Nagpur
ORD00688,CUST0140,Power Bank,Electronics,3,4211,12633,2025-12-31,Credit Card,Cancelled,Aurangabad
ORD00689,CUST0190,Face Wash,Beauty,4,1493,5972,2025-11-02,UPI,Delivered,Pune
ORD00690,CUST0279,Wireless Headphones,Electronics,1,5038,5038,2025-05-27,UPI,Delivered,Mumbai
ORD00691,CUST0270,Smart Watch,Electronics,1,2221,2221,2025-06-21,Net Banking,Delivered,Hyderabad
ORD00692,CUST0023,Mixer Grinder,Home & Kitchen,2,2652,5304,2025-11-24,Cash on Delivery,Cancelled,Aurangabad
ORD00693,CUST0103,Handbag,Fashion,1,2731,2731,2025-12-12,Cash on Delivery,Delivered,Mumbai
ORD00694,CUST0028,Shampoo,Beauty,5,734,3670,2025-05-08,UPI,Delivered,Chennai
ORD00695,CUST0054,Running Shoes,Sports,2,1376,2752,2025-11-26,Cash on Delivery,Delivered,Hyderabad
ORD00696,CUST0067,T-Shirt,Fashion,2,552,1104,2025-04-29,Credit Card,Delivered,Aurangabad
ORD00697,CUST0109,Perfume,Beauty,4,1023,4092,2025-10-06,Net Banking,Delivered,Latur
ORD00698,CUST0062,Mixer Grinder,Home & Kitchen,2,5897,11794,2025-02-26,Credit Card,Cancelled,Hyderabad
ORD00699,CUST0186,Jeans,Fashion,2,2660,5320,2025-09-26,Debit Card,Delivered,Aurangabad
ORD00700,CUST0288,Moisturizer,Beauty,1,923,923,2025-12-31,Cash on Delivery,Delivered,Aurangabad
ORD00701,CUST0210,Sneakers,Fashion,3,1082,3246,2025-01-26,Cash on Delivery,Delivered,Nashik
ORD00702,CUST0013,,Electronics,5,4267,21335,2025-09-10,Debit Card,Processing,Nashik
ORD00703,CUST0273,Football,Sports,2,3609,7218,2025-03-23,Cash on Delivery,Delivered,Nagpur
ORD00704,CUST0027,T-Shirt,Fashion,3,3117,9351,2025-04-09,UPI,Shipped,Pune
ORD00705,CUST0056,Football,Sports,4,849,3396,2025-04-24,Credit Card,Processing,Latur
ORD00706,CUST0180,Wireless Headphones,Electronics,3,5393,16179,2025-10-14,Credit Card,Cancelled,Mumbai
ORD00707,CUST0047,USB Cable,Electronics,1,6487,6487,2025-11-23,UPI,Cancelled,Chennai
ORD00708,CUST0010,Perfume,Beauty,1,2405,2405,2025-05-04,UPI,Processing,Delhi
ORD00709,CUST0155,Mixer Grinder,Home & Kitchen,1,1809,1809,2025-10-07,Net Banking,Delivered,Hyderabad
ORD00710,CUST0187,T-Shirt,Fashion,4,2092,8368,2025-03-15,UPI,Delivered,Chennai
ORD00711,CUST0214,Running Shoes,Sports,1,2545,2545,2025-07-24,Net Banking,Delivered,Mumbai
ORD00712,CUST0202,Moisturizer,Beauty,5,375,1875,2025-02-17,Credit Card,Delivered,Aurangabad
ORD00713,CUST0297,Perfume,Beauty,1,2222,2222,2025-02-28,UPI,Delivered,Bengaluru
ORD00714,CUST0160,Wireless Headphones,Electronics,4,6712,26848,2025-09-14,Credit Card,Cancelled,Pune
ORD00715,CUST0273,Water Bottle,Home & Kitchen,3,5371,16113,2025-03-02,UPI,Delivered,Nagpur
ORD00716,CUST0139,Sneakers,Fashion,3,1263,3789,2025-09-28,Cash on Delivery,Delivered,Latur
ORD00717,CUST0094,T-Shirt,Fashion,1,1527,1527,2025-09-28,Debit Card,Delivered,Chennai
ORD00718,CUST0181,Cricket Bat,Sports,3,4632,13896,2025-08-15,Net Banking,Delivered,Chennai
ORD00719,CUST0227,Shampoo,Beauty,4,1995,7980,2025-01-17,UPI,Delivered,Aurangabad
ORD00720,CUST0228,Bedsheet,Home & Kitchen,3,1898,5694,2025-12-02,Debit Card,Cancelled,Chennai
ORD00721,CUST0166,Jacket,Fashion,1,3215,3215,2025-06-17,Net Banking,Delivered,Mumbai
ORD00722,CUST0275,Jacket,Fashion,3,1493,4479,2025-05-21,UPI,Delivered,Latur
ORD00723,CUST0254,Handbag,Fashion,2,2589,5178,2025-01-11,Net Banking,Delivered,Aurangabad
ORD00724,CUST0023,Bedsheet,Home & Kitchen,1,1892,1892,2025-09-25,Net Banking,Delivered,Nagpur
ORD00725,CUST0257,Mixer Grinder,Home & Kitchen,1,1363,1363,2025-02-14,Net Banking,Delivered,Nagpur
ORD00726,CUST0068,Sneakers,Fashion,4,1948,7792,2025-11-21,Credit Card,Delivered,Nagpur
ORD00727,CUST0129,Storage Box,Home & Kitchen,4,2236,8944,2025-10-01,Debit Card,Delivered,Chennai
ORD00728,CUST0241,Water Bottle,Home & Kitchen,1,2582,2582,2025-12-12,Credit Card,Delivered,Latur
ORD00729,CUST0041,Storage Box,Home & Kitchen,1,2574,2574,2025-10-09,Credit Card,Delivered,Bengaluru
ORD00730,CUST0174,Cookware Set,Home & Kitchen,5,3770,18850,2025-05-27,UPI,Processing,Pune
ORD00731,CUST0161,Bluetooth Speaker,Electronics,4,4739,18956,2025-11-03,Net Banking,Delivered,Delhi
ORD00732,CUST0052,USB Cable,Electronics,4,971,3884,2025-07-06,Credit Card,Shipped,Nashik
ORD00733,CUST0189,Running Shoes,Sports,1,3698,3698,2025-07-10,Cash on Delivery,Processing,Bengaluru
ORD00734,CUST0121,Yoga Mat,Sports,5,4319,21595,2025-05-12,Net Banking,Shipped,Chennai
ORD00735,CUST0173,T-Shirt,Fashion,4,2913,11652,2025-01-16,Credit Card,Delivered,Nagpur
ORD00736,CUST0242,Jacket,Fashion,1,2990,2990,2025-01-16,Net Banking,Delivered,Pune
ORD00737,CUST0167,T-Shirt,Fashion,5,1010,5050,2025-03-26,Cash on Delivery,Shipped,Aurangabad
ORD00738,CUST0221,Wireless Headphones,Electronics,1,1492,1492,2025-08-21,UPI,Shipped,Latur
ORD00739,CUST0121,Lipstick,Beauty,3,589,1767,2025-08-11,UPI,Delivered,Nagpur
ORD00740,CUST0011,Sneakers,Fashion,5,2930,14650,2025-09-25,UPI,Shipped,Latur
ORD00741,CUST0192,Sneakers,Fashion,4,1507,6028,2025-03-21,Cash on Delivery,Delivered,Nagpur
ORD00742,CUST0008,Bluetooth Speaker,Electronics,5,5897,29485,2025-10-28,Credit Card,Shipped,Pune
ORD00743,CUST0025,Power Bank,Electronics,1,3064,3064,2025-05-16,Credit Card,Delivered,Bengaluru
ORD00744,CUST0272,Mixer Grinder,Home & Kitchen,2,5914,11828,2025-08-19,UPI,Delivered,Aurangabad
ORD00745,CUST0269,Bluetooth Speaker,Electronics,4,7184,28736,2025-03-05,Net Banking,Delivered,Nashik
ORD00746,CUST0100,Cookware Set,Home & Kitchen,1,5809,5809,2025-02-08,Net Banking,Delivered,Mumbai
ORD00747,CUST0272,Storage Box,Home & Kitchen,3,2534,7602,2025-05-18,UPI,Delivered,Aurangabad
ORD00748,CUST0136,Yoga Mat,Sports,4,3542,14168,2025-11-29,Debit Card,Shipped,Nagpur
ORD00749,CUST0069,Running Shoes,Sports,5,3842,19210,2025-08-04,Net Banking,Delivered,Delhi
